request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
245,True,0.06115320511162281,22.679885590448976,2041,1024,3065,server_usage,3035,
246,True,0.1335634607821703,22.74783236440271,2041,1024,3065,server_usage,3520,
247,True,0.09369009640067816,22.70836365222931,2041,1024,3065,server_usage,3003,
248,True,0.0973925469443202,22.71331966202706,2041,1024,3065,server_usage,3520,
249,True,0.09166775923222303,22.711502159945667,2041,1024,3065,server_usage,3520,
250,True,0.08793839905411005,22.70127524714917,2041,1024,3065,server_usage,3520,
251,True,0.08473515883088112,22.699915037490427,2041,1024,3065,server_usage,3520,
252,True,0.08241758588701487,22.70039456989616,2041,1024,3065,server_usage,3520,
253,True,0.11743476707488298,22.736544302664697,2041,1024,3065,server_usage,1962,
254,True,0.10354399681091309,22.725498899817467,2041,1024,3065,server_usage,1962,
255,True,0.10385461244732141,22.719684093259275,2041,1024,3065,server_usage,1962,
256,True,0.0978868966922164,22.718318551778793,2041,1024,3065,server_usage,1962,
257,True,0.14225966203957796,22.75214295927435,2041,1024,3065,server_usage,3155,
258,True,0.10198060423135757,22.72280919738114,2041,1024,3065,server_usage,1962,
259,True,0.10121762752532959,22.719179985113442,2041,1024,3065,server_usage,1962,
260,True,0.09973893407732248,22.720323788002133,2041,1024,3065,server_usage,1962,
261,True,0.08930778689682484,22.710039927624166,2041,1024,3065,server_usage,1962,
262,True,0.09201037324965,22.711676207371056,2041,1024,3065,server_usage,1962,
263,True,0.09488385356962681,22.710785310715437,2041,1024,3065,server_usage,1962,
264,True,0.13204966112971306,22.744635585695505,2041,1024,3065,server_usage,3155,
265,True,0.11177012231200933,22.72202949784696,2041,1024,3065,server_usage,3155,
266,True,0.12362120393663645,22.751078023575246,2041,1024,3065,server_usage,3182,
267,True,0.10967055056244135,22.72189852129668,2041,1024,3065,server_usage,3155,
268,True,0.1112885270267725,22.719599123112857,2041,1024,3065,server_usage,3155,
269,True,0.10683611501008272,22.718053023330867,2041,1024,3065,server_usage,3155,
270,True,0.10894397273659706,22.720710895955563,2041,1024,3065,server_usage,3155,
271,True,0.1106733288615942,22.718631762079895,2041,1024,3065,server_usage,3155,
272,True,0.10911787021905184,22.713647599332035,2041,1024,3065,server_usage,3155,
273,True,0.10772222373634577,22.715850156731904,2041,1024,3065,server_usage,3155,
274,True,0.1117625804618001,22.740717279724777,2041,1024,3065,server_usage,3182,
275,True,0.10272112768143415,22.71290748566389,2041,1024,3065,server_usage,3155,
276,True,0.1088947607204318,22.74629570171237,2041,1024,3065,server_usage,3182,
277,True,0.08628820348531008,22.71957962680608,2041,1024,3065,server_usage,3182,
278,True,0.10908869467675686,22.75404468923807,2041,1024,3065,server_usage,3697,
279,True,0.08477753773331642,22.710087115876377,2041,1024,3065,server_usage,3182,
280,True,0.07973710913211107,22.71012865472585,2041,1024,3065,server_usage,3182,
281,True,0.13430884387344122,22.788328890688717,2041,1024,3065,server_usage,3174,
282,True,0.10776633769273758,22.748640376143157,2041,1024,3065,server_usage,3697,
283,True,0.10255891364067793,22.748658008873463,2041,1024,3065,server_usage,3697,
284,True,0.1336837373673916,22.79753638524562,2041,1024,3065,server_usage,3174,
285,True,0.1288479333743453,22.7895337799564,2041,1024,3065,server_usage,3174,
286,True,0.13218258135020733,22.77830900810659,2041,1024,3065,server_usage,3174,
287,True,0.11036084964871407,22.773195961490273,2041,1024,3065,server_usage,3174,
288,True,0.10617753583937883,22.773234725929797,2041,1024,3065,server_usage,3174,
289,True,0.1069036927074194,22.766938723623753,2041,1024,3065,server_usage,3174,
290,True,0.10474444832652807,22.77479873970151,2041,1024,3065,server_usage,3174,
291,True,0.10351955145597458,22.758798087015748,2041,1024,3065,server_usage,3174,
292,True,0.10584436822682619,22.759280927479267,2041,1024,3065,server_usage,3174,
293,True,0.10382673889398575,22.77198655437678,2041,1024,3065,server_usage,3174,
294,True,0.06171198561787605,22.742202975787222,2041,1024,3065,server_usage,3174,
295,True,0.04891347140073776,23.124745634384453,2041,1024,3065,server_usage,3400,
296,True,0.04984865244477987,23.149430464953184,2041,1024,3065,server_usage,3400,
297,True,0.06685099098831415,23.195083959959447,2041,1024,3065,server_usage,3400,
